cust_id,product_id,month,feature_name,usage_events,feature_score,adoption_level
C0037,P0157,2026-04-01,Advanced WildFire,58588,0.7,active
C0037,P0157,2026-06-01,Advanced WildFire,131454,0.7,active
C0037,P0157,2025-09-01,Advanced DNS Security,0,0.0,not_enabled
C0037,P0157,2025-10-01,Advanced DNS Security,0,0.0,not_enabled
C0037,P0157,2025-11-01,Advanced DNS Security,0,0.0,not_enabled
C0037,P0157,2025-12-01,Advanced DNS Security,0,0.0,not_enabled
C0037,P0157,2026-02-01,Advanced DNS Security,0,0.0,not_enabled
C0037,P0157,2026-03-01,Advanced DNS Security,0,0.0,not_enabled
C0037,P0157,2026-05-01,Advanced DNS Security,71446,1.0,deep
C0037,P0157,2025-09-01,Decryption,854647,1.0,deep
C0037,P0157,2025-10-01,Decryption,440589,0.7,active
C0037,P0157,2025-11-01,Decryption,510346,0.7,active
C0037,P0157,2025-12-01,Decryption,386800,0.7,active
C0037,P0157,2026-02-01,Decryption,454273,0.7,active
C0037,P0157,2026-03-01,Decryption,681072,1.0,deep
C0037,P0157,2026-05-01,Decryption,385034,0.7,active
C0038,P0406,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0038,P0406,2025-08-01,Advanced WildFire,0,0.0,not_enabled
C0038,P0406,2026-01-01,Advanced WildFire,0,0.0,not_enabled
C0038,P0406,2026-04-01,Advanced WildFire,0,0.0,not_enabled
C0038,P0406,2026-06-01,Advanced WildFire,0,0.0,not_enabled
C0038,P0406,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0406,2025-08-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0406,2026-01-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0406,2026-04-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0406,2026-06-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0406,2025-07-01,App-ID,0,0.0,not_enabled
C0038,P0406,2025-08-01,App-ID,0,0.0,not_enabled
C0038,P0406,2026-01-01,App-ID,0,0.0,not_enabled
C0038,P0406,2026-04-01,App-ID,4864160,0.7,active
C0038,P0406,2026-06-01,App-ID,4874472,0.7,active
C0038,P0406,2025-07-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0406,2025-08-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0406,2026-01-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0406,2026-04-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0406,2026-06-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0406,2025-07-01,Decryption,0,0.0,not_enabled
C0038,P0406,2025-08-01,Decryption,0,0.0,not_enabled
C0038,P0406,2026-01-01,Decryption,0,0.0,not_enabled
C0038,P0406,2026-04-01,Decryption,0,0.0,not_enabled
C0038,P0406,2026-06-01,Decryption,0,0.0,not_enabled
C0038,P0406,2025-09-01,IoT/OT Security,0,0.0,not_enabled
C0038,P0406,2025-10-01,IoT/OT Security,0,0.0,not_enabled
C0038,P0406,2025-11-01,IoT/OT Security,0,0.0,not_enabled
C0038,P0406,2025-12-01,IoT/OT Security,0,0.0,not_enabled
C0038,P0406,2026-02-01,IoT/OT Security,0,0.0,not_enabled
C0038,P0406,2026-03-01,IoT/OT Security,0,0.0,not_enabled
C0038,P0406,2026-05-01,IoT/OT Security,0,0.0,not_enabled
C0038,P0493,2025-07-01,Decryption,0,0.0,not_enabled
C0038,P0493,2025-08-01,Decryption,0,0.0,not_enabled
C0038,P0493,2026-01-01,Decryption,0,0.0,not_enabled
C0038,P0493,2026-04-01,Decryption,0,0.0,not_enabled
C0038,P0493,2026-06-01,Decryption,0,0.0,not_enabled
C0038,P0493,2025-09-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0493,2025-10-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0493,2025-11-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0493,2025-12-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0493,2026-02-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0493,2026-03-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0493,2026-05-01,Advanced DNS Security,0,0.0,not_enabled
C0038,P0493,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0038,P0493,2025-08-01,Advanced WildFire,0,0.0,not_enabled
C0038,P0493,2026-01-01,Advanced WildFire,96101,0.7,active
C0038,P0493,2026-04-01,Advanced WildFire,204312,1.0,deep
C0038,P0493,2026-06-01,Advanced WildFire,143723,0.7,active
C0038,P0493,2025-09-01,Enterprise DLP,0,0.0,not_enabled
C0038,P0493,2025-10-01,Enterprise DLP,0,0.0,not_enabled
C0038,P0493,2025-11-01,Enterprise DLP,0,0.0,not_enabled
C0038,P0493,2025-12-01,Enterprise DLP,0,0.0,not_enabled
C0038,P0493,2026-02-01,Enterprise DLP,0,0.0,not_enabled
C0038,P0493,2026-03-01,Enterprise DLP,0,0.0,not_enabled
C0038,P0493,2026-05-01,Enterprise DLP,967772,1.0,deep
C0038,P0493,2025-09-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0493,2025-10-01,Advanced URL Filtering,2463626,1.0,deep
C0038,P0493,2025-11-01,Advanced URL Filtering,2680595,1.0,deep
C0038,P0493,2025-12-01,Advanced URL Filtering,2371742,0.7,active
C0038,P0493,2026-02-01,Advanced URL Filtering,1793077,0.7,active
C0038,P0493,2026-03-01,Advanced URL Filtering,993801,0.7,active
C0038,P0493,2026-05-01,Advanced URL Filtering,2733269,1.0,deep
C0038,P0162,2025-09-01,App-ID,0,0.0,not_enabled
C0038,P0162,2025-10-01,App-ID,0,0.0,not_enabled
C0038,P0162,2025-11-01,App-ID,112115,0.7,active
C0038,P0162,2025-12-01,App-ID,160807,1.0,deep
C0038,P0162,2026-02-01,App-ID,84337,0.7,active
C0038,P0162,2026-03-01,App-ID,89933,0.7,active
C0038,P0162,2026-05-01,App-ID,117910,0.7,active
C0038,P0162,2025-07-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0162,2025-08-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0162,2026-01-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0162,2026-04-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0162,2026-06-01,Advanced URL Filtering,0,0.0,not_enabled
C0038,P0162,2025-09-01,Advanced DNS Security,704320,0.7,active
C0038,P0162,2025-10-01,Advanced DNS Security,1130573,0.7,active
C0038,P0162,2025-11-01,Advanced DNS Security,468300,0.7,active
C0038,P0162,2025-12-01,Advanced DNS Security,1600642,1.0,deep
C0038,P0162,2026-02-01,Advanced DNS Security,869339,0.7,active
C0038,P0162,2026-03-01,Advanced DNS Security,547869,0.7,active
C0038,P0162,2026-05-01,Advanced DNS Security,734329,0.7,active
C0038,P0162,2025-09-01,Decryption,0,0.0,not_enabled
C0038,P0162,2025-10-01,Decryption,0,0.0,not_enabled
C0038,P0162,2025-11-01,Decryption,0,0.0,not_enabled
C0038,P0162,2025-12-01,Decryption,0,0.0,not_enabled
C0038,P0162,2026-02-01,Decryption,0,0.0,not_enabled
C0038,P0162,2026-03-01,Decryption,0,0.0,not_enabled
C0038,P0162,2026-05-01,Decryption,0,0.0,not_enabled
C0038,P0162,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0038,P0162,2025-08-01,Advanced WildFire,0,0.0,not_enabled
C0038,P0162,2026-01-01,Advanced WildFire,581001,0.7,active
C0038,P0162,2026-04-01,Advanced WildFire,947231,0.7,active
C0038,P0162,2026-06-01,Advanced WildFire,1223456,1.0,deep
C0038,P0162,2025-07-01,Advanced Threat Prevention,0,0.0,not_enabled
C0038,P0162,2025-08-01,Advanced Threat Prevention,0,0.0,not_enabled
C0038,P0162,2026-01-01,Advanced Threat Prevention,0,0.0,not_enabled
C0038,P0162,2026-04-01,Advanced Threat Prevention,0,0.0,not_enabled
C0038,P0162,2026-06-01,Advanced Threat Prevention,0,0.0,not_enabled
C0038,P0418,2025-07-01,Decryption,0,0.0,not_enabled
C0038,P0418,2025-08-01,Decryption,0,0.0,not_enabled
C0038,P0418,2026-01-01,Decryption,0,0.0,not_enabled
C0038,P0418,2026-04-01,Decryption,0,0.0,not_enabled
C0038,P0418,2026-06-01,Decryption,0,0.0,not_enabled
C0038,P0418,2025-07-01,Advanced Threat Prevention,0,0.0,not_enabled
C0038,P0418,2025-08-01,Advanced Threat Prevention,0,0.0,not_enabled
C0038,P0418,2026-01-01,Advanced Threat Prevention,0,0.0,not_enabled
C0038,P0418,2026-04-01,Advanced Threat Prevention,63974,0.7,active
C0038,P0418,2026-06-01,Advanced Threat Prevention,58961,0.7,active
C0038,P0418,2025-07-01,IoT/OT Security,0,0.0,not_enabled
C0038,P0418,2025-08-01,IoT/OT Security,0,0.0,not_enabled
C0038,P0418,2026-01-01,IoT/OT Security,481064,0.7,active
C0038,P0418,2026-04-01,IoT/OT Security,1144998,0.7,active
C0038,P0418,2026-06-01,IoT/OT Security,1049521,0.7,active
C0039,P0402,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0402,2025-08-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0402,2026-01-01,Advanced WildFire,13527,0.7,active
C0039,P0402,2026-04-01,Advanced WildFire,25071,1.0,deep
C0039,P0402,2026-06-01,Advanced WildFire,8660,0.7,active
C0039,P0402,2025-09-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0402,2025-10-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0402,2025-11-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0402,2025-12-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0402,2026-02-01,Advanced DNS Security,756069,0.7,active
C0039,P0402,2026-03-01,Advanced DNS Security,881551,1.0,deep
C0039,P0402,2026-05-01,Advanced DNS Security,811080,1.0,deep
C0039,P0402,2025-07-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0402,2025-08-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0402,2026-01-01,Advanced URL Filtering,97066,1.0,deep
C0039,P0402,2026-04-01,Advanced URL Filtering,44960,0.7,active
C0039,P0402,2026-06-01,Advanced URL Filtering,57239,0.7,active
C0039,P0402,2025-09-01,Decryption,0,0.0,not_enabled
C0039,P0402,2025-10-01,Decryption,0,0.0,not_enabled
C0039,P0402,2025-11-01,Decryption,0,0.0,not_enabled
C0039,P0402,2025-12-01,Decryption,0,0.0,not_enabled
C0039,P0402,2026-02-01,Decryption,0,0.0,not_enabled
C0039,P0402,2026-03-01,Decryption,0,0.0,not_enabled
C0039,P0402,2026-05-01,Decryption,0,0.0,not_enabled
C0039,P0402,2025-09-01,App-ID,821936,1.0,deep
C0039,P0402,2025-10-01,App-ID,551778,0.7,active
C0039,P0402,2025-11-01,App-ID,842035,1.0,deep
C0039,P0402,2025-12-01,App-ID,384079,0.7,active
C0039,P0402,2026-02-01,App-ID,1048872,1.0,deep
C0039,P0402,2026-03-01,App-ID,870358,1.0,deep
C0039,P0402,2026-05-01,App-ID,697444,0.7,active
C0039,P0402,2025-07-01,IoT/OT Security,0,0.0,not_enabled
C0039,P0402,2025-08-01,IoT/OT Security,0,0.0,not_enabled
C0039,P0402,2026-01-01,IoT/OT Security,715928,0.7,active
C0039,P0402,2026-04-01,IoT/OT Security,2434637,1.0,deep
C0039,P0402,2026-06-01,IoT/OT Security,1927849,1.0,deep
C0039,P0223,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0223,2025-08-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0223,2026-01-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0223,2026-04-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0223,2026-06-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0223,2025-09-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0223,2025-10-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0223,2025-11-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0223,2025-12-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0223,2026-02-01,Advanced WildFire,25727,0.7,active
C0039,P0223,2026-03-01,Advanced WildFire,79943,1.0,deep
C0039,P0223,2026-05-01,Advanced WildFire,47687,0.7,active
C0039,P0223,2025-09-01,App-ID,24030,0.7,active
C0039,P0223,2025-10-01,App-ID,21682,0.7,active
C0039,P0223,2025-11-01,App-ID,17839,0.7,active
C0039,P0223,2025-12-01,App-ID,13123,0.7,active
C0039,P0223,2026-02-01,App-ID,9305,0.7,active
C0039,P0223,2026-03-01,App-ID,17628,0.7,active
C0039,P0223,2026-05-01,App-ID,23702,0.7,active
C0039,P0223,2025-07-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0223,2025-08-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0223,2026-01-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0223,2026-04-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0223,2026-06-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0310,2026-01-01,Advanced Threat Prevention,0,0.0,not_enabled
C0039,P0310,2026-04-01,Advanced Threat Prevention,0,0.0,not_enabled
C0039,P0310,2026-06-01,Advanced Threat Prevention,0,0.0,not_enabled
C0039,P0310,2025-09-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0310,2025-10-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0310,2025-11-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0310,2025-12-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0310,2026-02-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0310,2026-03-01,Advanced DNS Security,0,0.0,not_enabled
C0039,P0310,2026-05-01,Advanced DNS Security,74124,1.0,deep
C0039,P0310,2025-09-01,Enterprise DLP,0,0.0,not_enabled
C0039,P0310,2025-10-01,Enterprise DLP,0,0.0,not_enabled
C0039,P0310,2025-11-01,Enterprise DLP,0,0.0,not_enabled
C0039,P0310,2025-12-01,Enterprise DLP,0,0.0,not_enabled
C0039,P0310,2026-02-01,Enterprise DLP,601385,1.0,deep
C0039,P0310,2026-03-01,Enterprise DLP,561625,0.7,active
C0039,P0310,2026-05-01,Enterprise DLP,564244,0.7,active
C0039,P0310,2026-01-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0310,2026-04-01,Advanced WildFire,30467,0.7,active
C0039,P0310,2026-06-01,Advanced WildFire,94535,1.0,deep
C0039,P0310,2026-01-01,Advanced URL Filtering,982387,1.0,deep
C0039,P0310,2026-04-01,Advanced URL Filtering,959392,1.0,deep
C0039,P0310,2026-06-01,Advanced URL Filtering,1195962,1.0,deep
C0039,P0372,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0372,2025-08-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0372,2026-01-01,Advanced WildFire,0,0.0,not_enabled
C0039,P0372,2026-04-01,Advanced WildFire,38422,0.7,active
C0039,P0372,2026-06-01,Advanced WildFire,19803,0.7,active
C0039,P0372,2025-07-01,App-ID,0,0.0,not_enabled
C0039,P0372,2025-08-01,App-ID,0,0.0,not_enabled
C0039,P0372,2026-01-01,App-ID,0,0.0,not_enabled
C0039,P0372,2026-04-01,App-ID,19008,0.7,active
C0039,P0372,2026-06-01,App-ID,7800,0.7,active
C0039,P0372,2025-07-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0372,2025-08-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0372,2026-01-01,Advanced URL Filtering,1484184,0.7,active
C0039,P0372,2026-04-01,Advanced URL Filtering,2191238,1.0,deep
C0039,P0372,2026-06-01,Advanced URL Filtering,1838888,1.0,deep
C0039,P0372,2025-07-01,Enterprise DLP,0,0.0,not_enabled
C0039,P0372,2025-08-01,Enterprise DLP,0,0.0,not_enabled
C0039,P0372,2026-01-01,Enterprise DLP,0,0.0,not_enabled
C0039,P0372,2026-04-01,Enterprise DLP,0,0.0,not_enabled
C0039,P0372,2026-06-01,Enterprise DLP,0,0.0,not_enabled
C0039,P0372,2025-09-01,Decryption,0,0.0,not_enabled
C0039,P0372,2025-10-01,Decryption,0,0.0,not_enabled
C0039,P0372,2025-11-01,Decryption,0,0.0,not_enabled
C0039,P0372,2025-12-01,Decryption,0,0.0,not_enabled
C0039,P0372,2026-02-01,Decryption,0,0.0,not_enabled
C0039,P0372,2026-03-01,Decryption,0,0.0,not_enabled
C0039,P0372,2026-05-01,Decryption,0,0.0,not_enabled
C0039,P0413,2025-09-01,Decryption,0,0.0,not_enabled
C0039,P0413,2025-10-01,Decryption,0,0.0,not_enabled
C0039,P0413,2025-11-01,Decryption,0,0.0,not_enabled
C0039,P0413,2025-12-01,Decryption,0,0.0,not_enabled
C0039,P0413,2026-02-01,Decryption,0,0.0,not_enabled
C0039,P0413,2026-03-01,Decryption,0,0.0,not_enabled
C0039,P0413,2026-05-01,Decryption,0,0.0,not_enabled
C0039,P0413,2025-07-01,Advanced DNS Security,1186423,1.0,deep
C0039,P0413,2025-08-01,Advanced DNS Security,489016,0.7,active
C0039,P0413,2026-01-01,Advanced DNS Security,852690,0.7,active
C0039,P0413,2026-04-01,Advanced DNS Security,1112406,1.0,deep
C0039,P0413,2026-06-01,Advanced DNS Security,627193,0.7,active
C0039,P0413,2025-09-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0413,2025-10-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0413,2025-11-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0413,2025-12-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0413,2026-02-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0413,2026-03-01,Advanced URL Filtering,0,0.0,not_enabled
C0039,P0413,2026-05-01,Advanced URL Filtering,0,0.0,not_enabled
C0040,P0314,2025-07-01,Advanced WildFire,52265,1.0,deep
C0040,P0314,2025-08-01,Advanced WildFire,52715,1.0,deep
C0040,P0314,2026-01-01,Advanced WildFire,54675,1.0,deep
C0040,P0314,2026-04-01,Advanced WildFire,61160,1.0,deep
C0040,P0314,2026-06-01,Advanced WildFire,49163,1.0,deep
C0040,P0314,2025-09-01,Advanced Threat Prevention,920104,1.0,deep
C0040,P0314,2025-10-01,Advanced Threat Prevention,920265,1.0,deep
C0040,P0314,2025-11-01,Advanced Threat Prevention,947351,1.0,deep
C0040,P0314,2025-12-01,Advanced Threat Prevention,806636,1.0,deep
C0040,P0314,2026-02-01,Advanced Threat Prevention,945955,1.0,deep
C0040,P0314,2026-03-01,Advanced Threat Prevention,808124,1.0,deep
C0040,P0314,2026-05-01,Advanced Threat Prevention,794583,1.0,deep
C0040,P0314,2025-07-01,App-ID,0,0.0,not_enabled
C0040,P0314,2025-08-01,App-ID,48529,1.0,deep
C0040,P0314,2026-01-01,App-ID,48360,1.0,deep
C0040,P0314,2026-04-01,App-ID,40240,1.0,deep
C0040,P0314,2026-06-01,App-ID,46461,1.0,deep
C0040,P0314,2025-09-01,Decryption,51242,1.0,deep
C0040,P0314,2025-10-01,Decryption,60175,1.0,deep
C0040,P0314,2025-11-01,Decryption,65331,1.0,deep
C0040,P0314,2025-12-01,Decryption,68587,1.0,deep
C0040,P0314,2026-02-01,Decryption,76237,1.0,deep
C0040,P0314,2026-03-01,Decryption,53517,1.0,deep
C0040,P0314,2026-05-01,Decryption,64953,1.0,deep
C0040,P0314,2025-09-01,Advanced URL Filtering,2409053,1.0,deep
C0040,P0314,2025-10-01,Advanced URL Filtering,2400060,1.0,deep
C0040,P0314,2025-11-01,Advanced URL Filtering,3086907,1.0,deep
C0040,P0314,2025-12-01,Advanced URL Filtering,2748667,1.0,deep
C0040,P0314,2026-02-01,Advanced URL Filtering,2249922,1.0,deep
C0040,P0314,2026-03-01,Advanced URL Filtering,3230249,1.0,deep
C0040,P0314,2026-05-01,Advanced URL Filtering,2757971,1.0,deep
C0040,P0054,2025-09-01,Decryption,1611291,1.0,deep
C0040,P0054,2025-10-01,Decryption,1228429,1.0,deep
C0040,P0054,2025-11-01,Decryption,1191082,1.0,deep
C0040,P0054,2025-12-01,Decryption,1212117,1.0,deep
C0040,P0054,2026-02-01,Decryption,1629968,1.0,deep
C0040,P0054,2026-03-01,Decryption,1573454,1.0,deep
C0040,P0054,2026-05-01,Decryption,1190153,1.0,deep
C0040,P0054,2025-09-01,Advanced Threat Prevention,40850,1.0,deep
C0040,P0054,2025-10-01,Advanced Threat Prevention,39814,1.0,deep
C0040,P0054,2025-11-01,Advanced Threat Prevention,26340,1.0,deep
C0040,P0054,2025-12-01,Advanced Threat Prevention,31276,1.0,deep
C0040,P0054,2026-02-01,Advanced Threat Prevention,37282,1.0,deep
C0040,P0054,2026-03-01,Advanced Threat Prevention,31209,1.0,deep
C0040,P0054,2026-05-01,Advanced Threat Prevention,32737,1.0,deep
C0040,P0054,2025-09-01,Advanced DNS Security,31241,1.0,deep
C0040,P0054,2025-10-01,Advanced DNS Security,23129,1.0,deep
C0040,P0054,2025-11-01,Advanced DNS Security,25970,1.0,deep
C0040,P0054,2025-12-01,Advanced DNS Security,22268,1.0,deep
C0040,P0054,2026-02-01,Advanced DNS Security,33455,1.0,deep
C0040,P0054,2026-03-01,Advanced DNS Security,21940,1.0,deep
C0040,P0054,2026-05-01,Advanced DNS Security,30775,1.0,deep
C0040,P0116,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0040,P0116,2025-08-01,Advanced DNS Security,57725,1.0,deep
C0040,P0116,2026-01-01,Advanced DNS Security,40619,1.0,deep
C0040,P0116,2026-04-01,Advanced DNS Security,50505,1.0,deep
C0040,P0116,2026-06-01,Advanced DNS Security,46677,1.0,deep
C0040,P0116,2025-07-01,App-ID,0,0.0,not_enabled
C0040,P0116,2025-08-01,App-ID,97620,1.0,deep
C0040,P0116,2026-01-01,App-ID,110001,1.0,deep
C0040,P0116,2026-04-01,App-ID,114715,1.0,deep
C0040,P0116,2026-06-01,App-ID,101231,1.0,deep
C0040,P0116,2025-09-01,Advanced URL Filtering,2066595,1.0,deep
C0040,P0116,2025-10-01,Advanced URL Filtering,2775884,1.0,deep
C0040,P0116,2025-11-01,Advanced URL Filtering,2444414,1.0,deep
C0040,P0116,2025-12-01,Advanced URL Filtering,2753210,1.0,deep
C0040,P0116,2026-02-01,Advanced URL Filtering,2607166,1.0,deep
C0040,P0116,2026-03-01,Advanced URL Filtering,3106535,1.0,deep
C0040,P0116,2026-05-01,Advanced URL Filtering,2661002,1.0,deep
C0040,P0116,2025-09-01,Advanced Threat Prevention,77253,1.0,deep
C0040,P0116,2025-10-01,Advanced Threat Prevention,70934,1.0,deep
C0040,P0116,2025-11-01,Advanced Threat Prevention,71244,1.0,deep
C0040,P0116,2025-12-01,Advanced Threat Prevention,77619,1.0,deep
C0040,P0116,2026-02-01,Advanced Threat Prevention,51592,1.0,deep
C0040,P0116,2026-03-01,Advanced Threat Prevention,51557,1.0,deep
C0040,P0116,2026-05-01,Advanced Threat Prevention,79394,1.0,deep
C0040,P0116,2025-09-01,Advanced WildFire,30992,1.0,deep
C0040,P0116,2025-10-01,Advanced WildFire,36984,1.0,deep
C0040,P0116,2025-11-01,Advanced WildFire,31656,1.0,deep
C0040,P0116,2025-12-01,Advanced WildFire,30572,1.0,deep
C0040,P0116,2026-02-01,Advanced WildFire,39955,1.0,deep
C0040,P0116,2026-03-01,Advanced WildFire,36913,1.0,deep
C0040,P0116,2026-05-01,Advanced WildFire,32601,1.0,deep
C0040,P0096,2025-09-01,Advanced Threat Prevention,5895634,1.0,deep
C0040,P0096,2025-10-01,Advanced Threat Prevention,6150525,1.0,deep
C0040,P0096,2025-11-01,Advanced Threat Prevention,5006426,1.0,deep
C0040,P0096,2025-12-01,Advanced Threat Prevention,7364263,1.0,deep
C0040,P0096,2026-02-01,Advanced Threat Prevention,4893674,1.0,deep
C0040,P0096,2026-03-01,Advanced Threat Prevention,4878019,1.0,deep
C0040,P0096,2026-05-01,Advanced Threat Prevention,5343506,1.0,deep
C0040,P0096,2025-09-01,Decryption,150599,1.0,deep
C0040,P0096,2025-10-01,Decryption,163951,1.0,deep
C0040,P0096,2025-11-01,Decryption,141801,1.0,deep
C0040,P0096,2025-12-01,Decryption,183035,1.0,deep
C0040,P0096,2026-02-01,Decryption,148333,1.0,deep
C0040,P0096,2026-03-01,Decryption,135499,1.0,deep
C0040,P0096,2026-05-01,Decryption,196456,1.0,deep
C0040,P0096,2025-07-01,GlobalProtect,0,0.0,not_enabled
C0040,P0096,2025-08-01,GlobalProtect,2513002,1.0,deep
C0040,P0096,2026-01-01,GlobalProtect,2202798,1.0,deep
C0040,P0096,2026-04-01,GlobalProtect,2308012,1.0,deep
C0040,P0096,2026-06-01,GlobalProtect,2618227,1.0,deep
C0040,P0330,2025-07-01,Advanced WildFire,0,0.0,not_enabled
C0040,P0330,2025-08-01,Advanced WildFire,813463,1.0,deep
C0040,P0330,2026-01-01,Advanced WildFire,801769,1.0,deep
C0040,P0330,2026-04-01,Advanced WildFire,681866,1.0,deep
C0040,P0330,2026-06-01,Advanced WildFire,775345,1.0,deep
C0040,P0330,2025-07-01,App-ID,6584682,1.0,deep
C0040,P0330,2025-08-01,App-ID,8764107,1.0,deep
C0040,P0330,2026-01-01,App-ID,8412881,1.0,deep
C0040,P0330,2026-04-01,App-ID,8322345,1.0,deep
C0040,P0330,2026-06-01,App-ID,6919121,1.0,deep
C0040,P0330,2025-09-01,SD-WAN,1324522,1.0,deep
C0040,P0330,2025-10-01,SD-WAN,1528963,1.0,deep
C0040,P0330,2025-11-01,SD-WAN,1501111,1.0,deep
C0040,P0330,2025-12-01,SD-WAN,1143507,1.0,deep
C0040,P0330,2026-02-01,SD-WAN,1445866,1.0,deep
C0040,P0330,2026-03-01,SD-WAN,1392930,1.0,deep
C0040,P0330,2026-05-01,SD-WAN,1163467,1.0,deep
C0040,P0330,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0040,P0330,2025-08-01,Advanced DNS Security,169442,1.0,deep
C0040,P0330,2026-01-01,Advanced DNS Security,118635,1.0,deep
C0040,P0330,2026-04-01,Advanced DNS Security,127757,1.0,deep
C0040,P0330,2026-06-01,Advanced DNS Security,153792,1.0,deep
C0040,P0330,2025-07-01,AI Access Security,0,0.0,not_enabled
C0040,P0330,2025-08-01,AI Access Security,0,0.0,not_enabled
C0040,P0330,2026-01-01,AI Access Security,0,0.0,not_enabled
C0040,P0330,2026-04-01,AI Access Security,0,0.0,not_enabled
C0040,P0330,2026-06-01,AI Access Security,0,0.0,not_enabled
C0040,P0205,2025-09-01,Advanced WildFire,1021908,1.0,deep
C0040,P0205,2025-10-01,Advanced WildFire,1498928,1.0,deep
C0040,P0205,2025-11-01,Advanced WildFire,1254467,1.0,deep
C0040,P0205,2025-12-01,Advanced WildFire,1014328,1.0,deep
C0040,P0205,2026-02-01,Advanced WildFire,1476330,1.0,deep
C0040,P0205,2026-03-01,Advanced WildFire,1439130,1.0,deep
C0040,P0205,2026-05-01,Advanced WildFire,958550,1.0,deep
C0040,P0205,2025-07-01,Advanced DNS Security,0,0.0,not_enabled
C0040,P0205,2025-08-01,Advanced DNS Security,2261482,1.0,deep
C0040,P0205,2026-01-01,Advanced DNS Security,1561927,1.0,deep
C0040,P0205,2026-04-01,Advanced DNS Security,1655944,1.0,deep
C0040,P0205,2026-06-01,Advanced DNS Security,2097142,1.0,deep
C0040,P0205,2025-09-01,Advanced URL Filtering,23606,1.0,deep
C0040,P0205,2025-10-01,Advanced URL Filtering,25021,1.0,deep
C0040,P0205,2025-11-01,Advanced URL Filtering,16663,1.0,deep
C0040,P0205,2025-12-01,Advanced URL Filtering,23355,1.0,deep
C0040,P0205,2026-02-01,Advanced URL Filtering,22516,1.0,deep
