cust_id,product_id,month,lur,util_health,feature_adoption,sustained_usage,ttv_score,ever_active_before,arr,vrs,flag_single_feature_dependency,flag_expansion,state,cust_name,segment,region,product_name,product_platform
C0086,P0331,2026-01-01,0.696,0.924,0.233,1.0,1.0,1,43769.7,78.2,false,false,Value Realized,Smith PLC,Mid-Market,EMEA,Cloud NGFW for AWS SKU-0331,cloud_ngfw
C0086,P0331,2026-02-01,0.704,0.926,0.4,1.0,1.0,1,43769.7,82.4,false,false,Value Realized,Smith PLC,Mid-Market,EMEA,Cloud NGFW for AWS SKU-0331,cloud_ngfw
C0086,P0331,2026-03-01,0.736,0.934,0.517,1.0,1.0,1,43769.7,85.6,false,false,Value Realized,Smith PLC,Mid-Market,EMEA,Cloud NGFW for AWS SKU-0331,cloud_ngfw
C0086,P0331,2026-04-01,0.581,0.877,0.517,1.0,1.0,1,43769.7,83.6,false,false,Value Realized,Smith PLC,Mid-Market,EMEA,Cloud NGFW for AWS SKU-0331,cloud_ngfw
C0086,P0331,2026-05-01,0.781,0.945,0.567,1.0,1.0,1,43769.7,87.3,false,false,Value Realized,Smith PLC,Mid-Market,EMEA,Cloud NGFW for AWS SKU-0331,cloud_ngfw
C0086,P0331,2026-06-01,0.643,0.911,0.517,1.0,1.0,1,43769.7,84.8,false,false,Value Realized,Smith PLC,Mid-Market,EMEA,Cloud NGFW for AWS SKU-0331,cloud_ngfw
C0087,P0427,2025-07-01,1.63,0.8,0.333,1.0,1.0,0,435010.5,76.3,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2025-08-01,1.653,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2025-09-01,1.272,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2025-10-01,1.189,1.0,0.667,1.0,1.0,1,435010.5,91.7,false,false,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2025-11-01,1.524,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2025-12-01,1.538,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2026-01-01,1.445,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2026-02-01,1.212,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2026-03-01,1.32,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2026-04-01,1.383,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2026-05-01,1.233,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0087,P0427,2026-06-01,1.532,0.8,0.667,1.0,1.0,1,435010.5,84.7,false,true,Value Realized,"Ferrell, Jones and Lewis",Mid-Market,AMER,Prisma Access Remote Networks SKU-0427,sase
C0088,P0486,2025-07-01,0.0,0.0,0.0,0.0,,0,781506.0,0.0,false,false,Grace Period,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2025-08-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2025-09-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2025-10-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2025-11-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2025-12-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2026-01-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2026-02-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2026-03-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2026-04-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2026-05-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0088,P0486,2026-06-01,0.0,0.0,0.0,0.0,0.0,0,781506.0,0.0,false,false,Shelfware Risk,Anderson-Bailey,Mid-Market,EMEA,Prisma Access Remote Networks SKU-0486,sase
C0009,P0209,2025-07-01,1.285,0.8,0.0,1.0,1.0,0,508410.88,68.0,true,true,Developing,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2025-08-01,1.4,0.8,0.8,1.0,1.0,1,508410.88,88.0,false,true,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2025-09-01,1.481,0.8,0.8,1.0,1.0,1,508410.88,88.0,false,true,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2025-10-01,1.585,0.8,0.8,1.0,1.0,1,508410.88,88.0,false,true,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2025-11-01,1.146,1.0,0.8,1.0,1.0,1,508410.88,95.0,false,false,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2025-12-01,1.545,0.8,0.8,1.0,1.0,1,508410.88,88.0,false,true,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2026-01-01,1.459,0.8,0.8,1.0,1.0,1,508410.88,88.0,false,true,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2026-02-01,1.25,0.8,0.8,1.0,1.0,1,508410.88,88.0,false,true,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2026-03-01,1.453,0.8,0.8,1.0,1.0,1,508410.88,88.0,false,true,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2026-04-01,1.316,0.8,0.8,1.0,1.0,1,508410.88,88.0,false,true,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2026-05-01,1.124,1.0,0.8,1.0,1.0,1,508410.88,95.0,false,false,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0009,P0209,2026-06-01,1.334,0.8,0.8,1.0,1.0,1,508410.88,88.0,false,true,Value Realized,Garcia-James,Mid-Market,AMER,Prisma Access Mobile Users SKU-0209,sase
C0012,P0138,2025-07-01,0.643,0.911,0.25,1.0,1.0,0,1149838.48,78.1,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2025-08-01,0.769,0.942,0.175,1.0,1.0,1,1149838.48,77.4,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2025-09-01,0.603,0.901,0.175,1.0,1.0,1,1149838.48,75.9,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2025-10-01,0.803,0.951,0.175,1.0,1.0,1,1149838.48,77.7,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2025-11-01,0.849,0.962,0.25,1.0,1.0,1,1149838.48,79.9,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2025-12-01,0.737,0.934,0.175,1.0,1.0,1,1149838.48,77.1,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2026-01-01,0.678,0.919,0.425,1.0,1.0,1,1149838.48,82.8,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2026-02-01,0.819,0.955,0.425,1.0,1.0,1,1149838.48,84.0,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2026-03-01,0.624,0.906,0.35,1.0,1.0,1,1149838.48,80.5,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2026-04-01,0.535,0.822,0.35,1.0,1.0,1,1149838.48,77.5,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2026-05-01,0.571,0.865,0.425,1.0,1.0,1,1149838.48,80.9,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0012,P0138,2026-06-01,0.744,0.936,0.35,1.0,1.0,1,1149838.48,81.5,false,false,Value Realized,Dudley Group,Mid-Market,AMER,Prisma Access Remote Networks SKU-0138,sase
C0015,P0289,2025-10-01,0.607,0.902,0.0,1.0,1.0,0,50303.0,71.6,false,false,Value Realized,Williams and Sons,Mid-Market,EMEA,CN-Series SKU-0289,software_ngfw
C0015,P0289,2025-11-01,0.899,0.975,0.0,1.0,1.0,1,50303.0,74.1,false,false,Value Realized,Williams and Sons,Mid-Market,EMEA,CN-Series SKU-0289,software_ngfw
C0015,P0289,2025-12-01,0.722,0.931,0.0,1.0,1.0,1,50303.0,72.6,false,false,Value Realized,Williams and Sons,Mid-Market,EMEA,CN-Series SKU-0289,software_ngfw
C0015,P0289,2026-01-01,0.897,0.974,0.0,1.0,1.0,1,50303.0,74.1,false,false,Value Realized,Williams and Sons,Mid-Market,EMEA,CN-Series SKU-0289,software_ngfw
C0015,P0289,2026-02-01,0.831,0.958,0.0,1.0,1.0,1,50303.0,73.5,false,false,Value Realized,Williams and Sons,Mid-Market,EMEA,CN-Series SKU-0289,software_ngfw
C0015,P0289,2026-03-01,0.663,0.916,0.0,1.0,1.0,1,50303.0,72.0,false,false,Value Realized,Williams and Sons,Mid-Market,EMEA,CN-Series SKU-0289,software_ngfw
C0015,P0289,2026-04-01,0.474,0.749,0.175,1.0,1.0,1,50303.0,70.6,false,false,Value Realized,Williams and Sons,Mid-Market,EMEA,CN-Series SKU-0289,software_ngfw
C0015,P0289,2026-05-01,0.707,0.927,0.175,1.0,1.0,1,50303.0,76.8,false,false,Value Realized,Williams and Sons,Mid-Market,EMEA,CN-Series SKU-0289,software_ngfw
C0015,P0289,2026-06-01,0.789,0.947,0.25,1.0,1.0,1,50303.0,79.4,false,false,Value Realized,Williams and Sons,Mid-Market,EMEA,CN-Series SKU-0289,software_ngfw
C0019,P0027,2025-07-01,1.427,0.8,0.333,1.0,1.0,0,44132.31,76.3,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2025-08-01,1.578,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2025-09-01,1.428,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2025-10-01,1.44,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2025-11-01,1.585,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2025-12-01,1.474,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2026-01-01,1.588,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2026-02-01,1.264,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2026-03-01,1.403,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2026-04-01,1.499,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2026-05-01,1.385,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0019,P0027,2026-06-01,1.642,0.8,0.833,1.0,1.0,1,44132.31,88.8,false,true,Value Realized,"Adams, Zuniga and Wong",Mid-Market,EMEA,VM-100 SKU-0027,software_ngfw
C0022,P0062,2025-07-01,0.67,0.918,0.0,1.0,1.0,0,511794.91,72.1,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2025-08-01,0.826,0.956,0.2,1.0,1.0,1,511794.91,78.5,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2025-09-01,0.836,0.959,0.14,1.0,1.0,1,511794.91,77.1,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2025-10-01,0.75,0.937,0.2,1.0,1.0,1,511794.91,77.8,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2025-11-01,0.684,0.921,0.14,1.0,1.0,1,511794.91,75.7,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2025-12-01,0.686,0.921,0.14,1.0,1.0,1,511794.91,75.8,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2026-01-01,0.789,0.947,0.2,1.0,1.0,1,511794.91,78.2,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2026-02-01,0.532,0.818,0.14,1.0,1.0,1,511794.91,72.1,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2026-03-01,0.61,0.903,0.14,1.0,1.0,1,511794.91,75.1,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2026-04-01,0.714,0.929,0.2,1.0,1.0,1,511794.91,77.5,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2026-05-01,0.783,0.946,0.28,1.0,1.0,1,511794.91,80.1,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0022,P0062,2026-06-01,0.878,0.969,0.34,1.0,1.0,1,511794.91,82.4,false,false,Value Realized,"Watts, Robinson and Nguyen",Enterprise,EMEA,Prisma Access Mobile Users SKU-0062,sase
C0028,P0418,2025-07-01,0.61,0.903,0.0,1.0,1.0,0,46667.66,71.6,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2025-08-01,0.85,0.963,0.0,1.0,1.0,1,46667.66,73.7,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2025-09-01,0.86,0.965,0.0,1.0,1.0,1,46667.66,73.8,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2025-10-01,0.65,0.913,0.0,1.0,1.0,1,46667.66,71.9,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2025-11-01,0.94,0.985,0.0,1.0,1.0,1,46667.66,74.5,true,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2025-12-01,0.72,0.93,0.0,1.0,1.0,1,46667.66,72.6,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2026-01-01,0.58,0.876,0.0,1.0,1.0,1,46667.66,70.7,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2026-02-01,0.53,0.816,0.0,1.0,1.0,1,46667.66,68.6,false,false,Developing,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2026-03-01,0.76,0.94,0.233,1.0,1.0,1,46667.66,78.7,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2026-04-01,0.6,0.9,0.233,1.0,1.0,1,46667.66,77.3,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2026-05-01,0.64,0.91,0.233,1.0,1.0,1,46667.66,77.7,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0028,P0418,2026-06-01,0.61,0.903,0.233,1.0,1.0,1,46667.66,77.4,false,false,Value Realized,"Hoffman, Baker and Richards",Enterprise,AMER,PA-460 SKU-0418,hardware_ngfw
C0034,P0409,2025-10-01,3.663,0.8,0.85,1.0,1.0,0,18610.56,89.3,false,true,Value Realized,Frazier Inc,Enterprise,AMER,VM-500 SKU-0409,software_ngfw
C0034,P0409,2025-11-01,4.185,0.8,0.85,1.0,1.0,1,18610.56,89.3,false,true,Value Realized,Frazier Inc,Enterprise,AMER,VM-500 SKU-0409,software_ngfw
C0034,P0409,2025-12-01,3.746,0.8,0.775,1.0,1.0,1,18610.56,87.4,false,true,Value Realized,Frazier Inc,Enterprise,AMER,VM-500 SKU-0409,software_ngfw
C0034,P0409,2026-01-01,0.0,0.0,0.0,0.5,1.0,1,18610.56,27.5,false,false,Lapsed,Frazier Inc,Enterprise,AMER,VM-500 SKU-0409,software_ngfw
C0034,P0409,2026-02-01,0.0,0.0,0.0,0.2,1.0,1,18610.56,20.0,false,false,Churn Signal,Frazier Inc,Enterprise,AMER,VM-500 SKU-0409,software_ngfw
C0034,P0409,2026-03-01,0.0,0.0,0.0,0.0,1.0,1,18610.56,15.0,false,false,Churn Signal,Frazier Inc,Enterprise,AMER,VM-500 SKU-0409,software_ngfw
C0034,P0409,2026-04-01,0.0,0.0,0.0,0.0,1.0,1,18610.56,15.0,false,false,Lapsed,Frazier Inc,Enterprise,AMER,VM-500 SKU-0409,software_ngfw
C0034,P0409,2026-05-01,0.0,0.0,0.0,0.0,1.0,1,18610.56,15.0,false,false,Lapsed,Frazier Inc,Enterprise,AMER,VM-500 SKU-0409,software_ngfw
C0034,P0409,2026-06-01,0.0,0.0,0.0,0.0,1.0,1,18610.56,15.0,false,false,Lapsed,Frazier Inc,Enterprise,AMER,VM-500 SKU-0409,software_ngfw
C0042,P0409,2025-07-01,0.572,0.867,0.175,1.0,1.0,0,60678.0,74.7,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2025-08-01,0.683,0.921,0.175,1.0,1.0,1,60678.0,76.6,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2025-09-01,0.54,0.828,0.25,1.0,1.0,1,60678.0,75.2,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2025-10-01,0.865,0.966,0.5,1.0,1.0,1,60678.0,86.3,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2025-11-01,0.558,0.85,0.35,1.0,1.0,1,60678.0,78.5,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2025-12-01,0.553,0.844,0.425,1.0,1.0,1,60678.0,80.2,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2026-01-01,0.685,0.921,0.425,1.0,1.0,1,60678.0,82.9,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2026-02-01,1.013,1.0,0.425,1.0,1.0,1,60678.0,85.6,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2026-03-01,0.637,0.909,0.525,1.0,1.0,1,60678.0,84.9,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2026-04-01,0.65,0.912,0.675,1.0,1.0,1,60678.0,88.8,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2026-05-01,0.793,0.948,0.6,1.0,1.0,1,60678.0,88.2,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0042,P0409,2026-06-01,0.878,0.97,0.75,1.0,1.0,1,60678.0,92.7,false,false,Value Realized,George Group,Enterprise,EMEA,VM-500 SKU-0409,software_ngfw
C0045,P0169,2025-07-01,3.68,0.8,0.48,1.0,1.0,0,60269.42,80.0,false,true,Value Realized,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2025-08-01,3.603,0.8,0.42,1.0,1.0,1,60269.42,78.5,false,true,Value Realized,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2025-09-01,3.783,0.8,0.48,1.0,1.0,1,60269.42,80.0,false,true,Value Realized,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2025-10-01,0.0,0.0,0.0,0.5,1.0,1,60269.42,27.5,false,false,Lapsed,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2025-11-01,0.0,0.0,0.0,0.2,1.0,1,60269.42,20.0,false,false,Churn Signal,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2025-12-01,0.0,0.0,0.0,0.0,1.0,1,60269.42,15.0,false,false,Churn Signal,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2026-01-01,0.0,0.0,0.0,0.0,1.0,1,60269.42,15.0,false,false,Lapsed,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2026-02-01,0.0,0.0,0.0,0.0,1.0,1,60269.42,15.0,false,false,Lapsed,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2026-03-01,0.0,0.0,0.0,0.0,1.0,1,60269.42,15.0,false,false,Lapsed,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2026-04-01,0.0,0.0,0.0,0.0,1.0,1,60269.42,15.0,false,false,Lapsed,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2026-05-01,0.0,0.0,0.0,0.0,1.0,1,60269.42,15.0,false,false,Lapsed,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0045,P0169,2026-06-01,0.0,0.0,0.0,0.0,1.0,1,60269.42,15.0,false,false,Lapsed,"Arroyo, Miller and Tucker",Enterprise,LATAM,VM-300 SKU-0169,software_ngfw
C0057,P0351,2025-07-01,0.0,0.0,0.0,0.0,,0,24956.05,0.0,false,false,Grace Period,"Washington, Ryan and Cummings",Mid-Market,AMER,VM-500 SKU-0351,software_ngfw
C0057,P0351,2025-08-01,0.0,0.0,0.0,0.0,0.0,0,24956.05,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,VM-500 SKU-0351,software_ngfw
C0057,P0351,2025-09-01,0.0,0.0,0.0,0.0,0.0,0,24956.05,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,VM-500 SKU-0351,software_ngfw
C0057,P0351,2025-10-01,0.0,0.0,0.0,0.0,0.0,0,24956.05,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,VM-500 SKU-0351,software_ngfw
C0057,P0351,2025-11-01,0.0,0.0,0.0,0.0,0.0,0,24956.05,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,VM-500 SKU-0351,software_ngfw
C0057,P0351,2025-12-01,0.0,0.0,0.0,0.0,0.0,0,24956.05,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,VM-500 SKU-0351,software_ngfw
C0057,P0351,2026-01-01,0.0,0.0,0.0,0.0,0.0,0,24956.05,0.0,false,false,Shelfware Risk,"Washington, Ryan and Cummings",Mid-Market,AMER,VM-500 SKU-0351,software_ngfw
