consumption_id,entitlement_id,cust_id,product_id,month,consumed_units,licensed_amount
U003053,E00266,C0056,P0051,2025-07-01,537.61,939
U003054,E00266,C0056,P0051,2025-08-01,892.14,939
U003055,E00266,C0056,P0051,2025-09-01,379.36,939
U003056,E00266,C0056,P0051,2025-10-01,649.33,939
U003057,E00266,C0056,P0051,2025-11-01,469.1,939
U003058,E00266,C0056,P0051,2025-12-01,627.28,939
U003059,E00266,C0056,P0051,2026-01-01,850.32,939
U003060,E00266,C0056,P0051,2026-02-01,579.91,939
U003061,E00266,C0056,P0051,2026-03-01,602.54,939
U003062,E00266,C0056,P0051,2026-04-01,884.58,939
U003063,E00266,C0056,P0051,2026-05-01,700.97,939
U003064,E00266,C0056,P0051,2026-06-01,581.56,939
U003065,E00267,C0056,P0460,2025-10-01,10.57,16
U003066,E00267,C0056,P0460,2025-11-01,10.7,16
U003067,E00267,C0056,P0460,2025-12-01,9.92,16
U003068,E00267,C0056,P0460,2026-01-01,11.15,16
U003069,E00267,C0056,P0460,2026-02-01,8.58,16
U003070,E00267,C0056,P0460,2026-03-01,12.5,16
U003071,E00267,C0056,P0460,2026-04-01,12.9,16
U003072,E00267,C0056,P0460,2026-05-01,7.91,16
U003073,E00267,C0056,P0460,2026-06-01,15.14,16
U003074,E00268,C0056,P0340,2025-07-01,4.19,7
U003075,E00268,C0056,P0340,2025-08-01,4.06,7
U003076,E00268,C0056,P0340,2025-09-01,5.07,7
U003077,E00268,C0056,P0340,2025-10-01,3.7,7
U003078,E00268,C0056,P0340,2025-11-01,7.21,7
U003079,E00268,C0056,P0340,2025-12-01,4.27,7
U003080,E00268,C0056,P0340,2026-01-01,5.06,7
U003081,E00268,C0056,P0340,2026-02-01,4.31,7
U003082,E00268,C0056,P0340,2026-03-01,5.0,7
U003083,E00268,C0056,P0340,2026-04-01,6.06,7
U003084,E00268,C0056,P0340,2026-05-01,3.39,7
U003085,E00268,C0056,P0340,2026-06-01,4.22,7
U003086,E00269,C0057,P0351,2025-07-01,0.0,791
U003087,E00269,C0057,P0351,2025-08-01,0.0,791
U003088,E00269,C0057,P0351,2025-09-01,0.0,791
U003089,E00269,C0057,P0351,2025-10-01,0.0,791
U003090,E00269,C0057,P0351,2025-11-01,0.0,791
U003091,E00269,C0057,P0351,2025-12-01,0.0,791
U003092,E00269,C0057,P0351,2026-01-01,0.0,791
U003093,E00269,C0057,P0351,2026-02-01,0.0,791
U003094,E00269,C0057,P0351,2026-03-01,0.0,791
U003095,E00269,C0057,P0351,2026-04-01,0.0,791
U003096,E00269,C0057,P0351,2026-05-01,0.0,791
U003097,E00269,C0057,P0351,2026-06-01,0.0,791
U003098,E00270,C0057,P0283,2025-07-01,0.0,29
U003099,E00270,C0057,P0283,2025-08-01,0.0,29
U003100,E00270,C0057,P0283,2025-09-01,0.0,29
U003101,E00270,C0057,P0283,2025-10-01,0.0,29
U003102,E00270,C0057,P0283,2025-11-01,0.0,29
U003103,E00270,C0057,P0283,2025-12-01,0.0,29
U003104,E00270,C0057,P0283,2026-01-01,0.0,29
U003105,E00270,C0057,P0283,2026-02-01,0.0,29
U003106,E00270,C0057,P0283,2026-03-01,0.0,29
U003107,E00270,C0057,P0283,2026-04-01,0.0,29
U003108,E00270,C0057,P0283,2026-05-01,0.0,29
U003109,E00270,C0057,P0283,2026-06-01,0.0,29
U003110,E00271,C0057,P0239,2025-08-01,0.0,423
U003111,E00271,C0057,P0239,2025-09-01,0.0,423
U003112,E00271,C0057,P0239,2025-10-01,0.0,423
U003113,E00271,C0057,P0239,2025-11-01,0.0,423
U003114,E00271,C0057,P0239,2025-12-01,0.0,423
U003115,E00271,C0057,P0239,2026-01-01,0.0,423
U003116,E00271,C0057,P0239,2026-02-01,0.0,423
U003117,E00271,C0057,P0239,2026-03-01,0.0,423
U003118,E00271,C0057,P0239,2026-04-01,0.0,423
U003119,E00271,C0057,P0239,2026-05-01,0.0,423
U003120,E00271,C0057,P0239,2026-06-01,0.0,423
U003121,E00272,C0057,P0227,2025-08-01,0.0,6
U003122,E00272,C0057,P0227,2025-09-01,0.0,6
U003123,E00272,C0057,P0227,2025-10-01,0.0,6
U003124,E00272,C0057,P0227,2025-11-01,0.0,6
U003125,E00272,C0057,P0227,2025-12-01,0.0,6
U003126,E00272,C0057,P0227,2026-01-01,0.0,6
U003127,E00272,C0057,P0227,2026-02-01,0.0,6
U003128,E00272,C0057,P0227,2026-03-01,0.0,6
U003129,E00272,C0057,P0227,2026-04-01,0.0,6
U003130,E00272,C0057,P0227,2026-05-01,0.0,6
U003131,E00272,C0057,P0227,2026-06-01,0.0,6
U003132,E00273,C0057,P0453,2025-07-01,0.0,23
U003133,E00273,C0057,P0453,2025-08-01,0.0,23
U003134,E00273,C0057,P0453,2025-09-01,0.0,23
U003135,E00273,C0057,P0453,2025-10-01,0.0,23
U003136,E00273,C0057,P0453,2025-11-01,0.0,23
U003137,E00273,C0057,P0453,2025-12-01,0.0,23
U003138,E00273,C0057,P0453,2026-01-01,0.0,23
U003139,E00273,C0057,P0453,2026-02-01,0.0,23
U003140,E00273,C0057,P0453,2026-03-01,0.0,23
U003141,E00273,C0057,P0453,2026-04-01,0.0,23
U003142,E00273,C0057,P0453,2026-05-01,0.0,23
U003143,E00273,C0057,P0453,2026-06-01,0.0,23
U003144,E00274,C0057,P0175,2025-07-01,0.0,1840
U003145,E00274,C0057,P0175,2025-08-01,0.0,1840
U003146,E00274,C0057,P0175,2025-09-01,0.0,1840
U003147,E00274,C0057,P0175,2025-10-01,0.0,1840
U003148,E00274,C0057,P0175,2025-11-01,0.0,1840
U003149,E00274,C0057,P0175,2025-12-01,0.0,1840
U003150,E00274,C0057,P0175,2026-01-01,0.0,1840
U003151,E00274,C0057,P0175,2026-02-01,0.0,1840
U003152,E00274,C0057,P0175,2026-03-01,0.0,1840
U003153,E00274,C0057,P0175,2026-04-01,0.0,1840
U003154,E00274,C0057,P0175,2026-05-01,0.0,1840
U003155,E00274,C0057,P0175,2026-06-01,0.0,1840
U003156,E00275,C0058,P0346,2025-09-01,440.24,580
U003157,E00275,C0058,P0346,2025-10-01,406.82,580
U003158,E00275,C0058,P0346,2025-11-01,443.05,580
U003159,E00275,C0058,P0346,2025-12-01,434.68,580
U003160,E00275,C0058,P0346,2026-01-01,371.77,580
U003161,E00275,C0058,P0346,2026-02-01,292.14,580
U003162,E00275,C0058,P0346,2026-03-01,474.95,580
U003163,E00275,C0058,P0346,2026-04-01,356.56,580
U003164,E00275,C0058,P0346,2026-05-01,301.36,580
U003165,E00275,C0058,P0346,2026-06-01,395.01,580
U003166,E00276,C0058,P0186,2025-07-01,415.99,437
U003167,E00276,C0058,P0186,2025-08-01,346.31,437
U003168,E00276,C0058,P0186,2025-09-01,328.62,437
U003169,E00276,C0058,P0186,2025-10-01,450.13,437
U003170,E00276,C0058,P0186,2025-11-01,339.89,437
U003171,E00276,C0058,P0186,2025-12-01,243.39,437
U003172,E00276,C0058,P0186,2026-01-01,253.58,437
U003173,E00276,C0058,P0186,2026-02-01,277.01,437
U003174,E00276,C0058,P0186,2026-03-01,247.77,437
U003175,E00276,C0058,P0186,2026-04-01,287.75,437
U003176,E00276,C0058,P0186,2026-05-01,383.09,437
U003177,E00276,C0058,P0186,2026-06-01,419.57,437
U003178,E00277,C0058,P0370,2025-07-01,627.0,929
U003179,E00277,C0058,P0370,2025-08-01,770.39,929
U003180,E00277,C0058,P0370,2025-09-01,676.43,929
U003181,E00277,C0058,P0370,2025-10-01,512.85,929
U003182,E00277,C0058,P0370,2025-11-01,426.56,929
U003183,E00277,C0058,P0370,2025-12-01,676.27,929
U003184,E00277,C0058,P0370,2026-01-01,703.35,929
U003185,E00277,C0058,P0370,2026-02-01,634.31,929
U003186,E00277,C0058,P0370,2026-03-01,464.06,929
U003187,E00277,C0058,P0370,2026-04-01,529.08,929
U003188,E00277,C0058,P0370,2026-05-01,615.09,929
U003189,E00277,C0058,P0370,2026-06-01,493.74,929
U003190,E00278,C0058,P0364,2025-07-01,535.21,773
U003191,E00278,C0058,P0364,2025-08-01,588.07,773
U003192,E00278,C0058,P0364,2025-09-01,504.64,773
U003193,E00278,C0058,P0364,2025-10-01,553.59,773
U003194,E00278,C0058,P0364,2025-11-01,631.54,773
U003195,E00278,C0058,P0364,2025-12-01,624.84,773
U003196,E00278,C0058,P0364,2026-01-01,535.18,773
U003197,E00278,C0058,P0364,2026-02-01,585.83,773
U003198,E00278,C0058,P0364,2026-03-01,647.94,773
U003199,E00278,C0058,P0364,2026-04-01,585.99,773
U003200,E00278,C0058,P0364,2026-05-01,472.9,773
U003201,E00278,C0058,P0364,2026-06-01,461.33,773
U003202,E00279,C0058,P0098,2025-07-01,233.59,513
U003203,E00279,C0058,P0098,2025-08-01,382.86,513
U003204,E00279,C0058,P0098,2025-09-01,410.26,513
U003205,E00279,C0058,P0098,2025-10-01,382.58,513
U003206,E00279,C0058,P0098,2025-11-01,344.4,513
U003207,E00279,C0058,P0098,2025-12-01,477.12,513
U003208,E00279,C0058,P0098,2026-01-01,363.44,513
U003209,E00279,C0058,P0098,2026-02-01,475.98,513
U003210,E00279,C0058,P0098,2026-03-01,383.7,513
U003211,E00279,C0058,P0098,2026-04-01,346.89,513
U003212,E00279,C0058,P0098,2026-05-01,224.59,513
U003213,E00279,C0058,P0098,2026-06-01,266.89,513
U003214,E00280,C0058,P0460,2025-07-01,19.46,21
U003215,E00280,C0058,P0460,2025-08-01,14.75,21
U003216,E00280,C0058,P0460,2025-09-01,17.31,21
U003217,E00280,C0058,P0460,2025-10-01,16.77,21
U003218,E00280,C0058,P0460,2025-11-01,14.47,21
U003219,E00280,C0058,P0460,2025-12-01,17.76,21
U003220,E00280,C0058,P0460,2026-01-01,18.38,21
U003221,E00280,C0058,P0460,2026-02-01,18.04,21
U003222,E00280,C0058,P0460,2026-03-01,14.65,21
U003223,E00280,C0058,P0460,2026-04-01,13.98,21
U003224,E00280,C0058,P0460,2026-05-01,14.47,21
U003225,E00280,C0058,P0460,2026-06-01,12.85,21
U003226,E00281,C0059,P0346,2025-07-01,416.58,545
U003227,E00281,C0059,P0346,2025-08-01,357.75,545
U003228,E00281,C0059,P0346,2025-09-01,440.57,545
U003229,E00281,C0059,P0346,2025-10-01,371.84,545
U003230,E00281,C0059,P0346,2025-11-01,342.58,545
U003231,E00281,C0059,P0346,2025-12-01,451.67,545
U003232,E00281,C0059,P0346,2026-01-01,496.88,545
U003233,E00281,C0059,P0346,2026-02-01,336.22,545
U003234,E00281,C0059,P0346,2026-03-01,317.18,545
U003235,E00281,C0059,P0346,2026-04-01,453.24,545
U003236,E00281,C0059,P0346,2026-05-01,440.23,545
U003237,E00281,C0059,P0346,2026-06-01,450.27,545
U003238,E00282,C0059,P0018,2025-10-01,3899.34,5671
U003239,E00282,C0059,P0018,2025-11-01,3964.28,5671
U003240,E00282,C0059,P0018,2025-12-01,4664.3,5671
U003241,E00282,C0059,P0018,2026-01-01,4187.61,5671
U003242,E00282,C0059,P0018,2026-02-01,4410.62,5671
U003243,E00282,C0059,P0018,2026-03-01,4027.0,5671
U003244,E00282,C0059,P0018,2026-04-01,4820.65,5671
U003245,E00282,C0059,P0018,2026-05-01,3768.11,5671
U003246,E00282,C0059,P0018,2026-06-01,4120.62,5671
U003247,E00283,C0059,P0187,2025-07-01,5546.86,6380
U003248,E00283,C0059,P0187,2025-08-01,2759.56,6380
U003249,E00283,C0059,P0187,2025-09-01,5551.74,6380
U003250,E00283,C0059,P0187,2025-10-01,4288.06,6380
U003251,E00283,C0059,P0187,2025-11-01,4859.07,6380
U003252,E00283,C0059,P0187,2025-12-01,6565.65,6380
U003253,E00283,C0059,P0187,2026-01-01,4096.12,6380
U003254,E00283,C0059,P0187,2026-02-01,4972.56,6380
U003255,E00283,C0059,P0187,2026-03-01,4463.79,6380
U003256,E00283,C0059,P0187,2026-04-01,6140.0,6380
U003257,E00283,C0059,P0187,2026-05-01,5335.46,6380
U003258,E00283,C0059,P0187,2026-06-01,2686.3,6380
U003259,E00284,C0059,P0219,2025-09-01,1473.53,1745
U003260,E00284,C0059,P0219,2025-10-01,794.96,1745
U003261,E00284,C0059,P0219,2025-11-01,1003.96,1745
U003262,E00284,C0059,P0219,2025-12-01,1263.27,1745
U003263,E00284,C0059,P0219,2026-01-01,1374.72,1745
U003264,E00284,C0059,P0219,2026-02-01,1251.41,1745
U003265,E00284,C0059,P0219,2026-03-01,1483.85,1745
U003266,E00284,C0059,P0219,2026-04-01,1149.37,1745
U003267,E00284,C0059,P0219,2026-05-01,970.95,1745
U003268,E00284,C0059,P0219,2026-06-01,1401.99,1745
U003269,E00285,C0059,P0191,2025-07-01,16.03,26
U003270,E00285,C0059,P0191,2025-08-01,8.45,26
U003271,E00285,C0059,P0191,2025-09-01,16.61,26
U003272,E00285,C0059,P0191,2025-10-01,20.78,26
U003273,E00285,C0059,P0191,2025-11-01,17.78,26
U003274,E00285,C0059,P0191,2025-12-01,17.13,26
U003275,E00285,C0059,P0191,2026-01-01,25.93,26
U003276,E00285,C0059,P0191,2026-02-01,21.06,26
U003277,E00285,C0059,P0191,2026-03-01,16.3,26
U003278,E00285,C0059,P0191,2026-04-01,22.27,26
U003279,E00285,C0059,P0191,2026-05-01,16.25,26
U003280,E00285,C0059,P0191,2026-06-01,20.85,26
U003281,E00286,C0059,P0173,2025-07-01,3240.42,4235
U003282,E00286,C0059,P0173,2025-08-01,3824.66,4235
U003283,E00286,C0059,P0173,2025-09-01,1971.65,4235
U003284,E00286,C0059,P0173,2025-10-01,1846.14,4235
U003285,E00286,C0059,P0173,2025-11-01,3479.31,4235
U003286,E00286,C0059,P0173,2025-12-01,3485.97,4235
U003287,E00286,C0059,P0173,2026-01-01,3206.72,4235
U003288,E00286,C0059,P0173,2026-02-01,2879.27,4235
U003289,E00286,C0059,P0173,2026-03-01,3264.79,4235
U003290,E00286,C0059,P0173,2026-04-01,2854.19,4235
U003291,E00286,C0059,P0173,2026-05-01,2730.25,4235
U003292,E00286,C0059,P0173,2026-06-01,2788.82,4235
U003293,E00287,C0059,P0188,2025-09-01,5907.34,11071
U003294,E00287,C0059,P0188,2025-10-01,9176.28,11071
U003295,E00287,C0059,P0188,2025-11-01,6601.78,11071
U003296,E00287,C0059,P0188,2025-12-01,5731.9,11071
U003297,E00287,C0059,P0188,2026-01-01,5537.09,11071
U003298,E00287,C0059,P0188,2026-02-01,10684.17,11071
U003299,E00287,C0059,P0188,2026-03-01,8548.29,11071
U003300,E00287,C0059,P0188,2026-04-01,8692.85,11071
U003301,E00287,C0059,P0188,2026-05-01,10377.67,11071
U003302,E00287,C0059,P0188,2026-06-01,7290.62,11071
U003303,E00288,C0060,P0378,2025-07-01,0.77,1
U003304,E00288,C0060,P0378,2025-08-01,0.85,1
U003305,E00288,C0060,P0378,2025-09-01,0.81,1
U003306,E00288,C0060,P0378,2025-10-01,0.7,1
U003307,E00288,C0060,P0378,2025-11-01,0.78,1
U003308,E00288,C0060,P0378,2025-12-01,0.6,1
U003309,E00288,C0060,P0378,2026-01-01,0.74,1
U003310,E00288,C0060,P0378,2026-02-01,0.54,1
U003311,E00288,C0060,P0378,2026-03-01,0.75,1
U003312,E00288,C0060,P0378,2026-04-01,0.79,1
U003313,E00288,C0060,P0378,2026-05-01,0.7,1
U003314,E00288,C0060,P0378,2026-06-01,0.6,1
U003315,E00289,C0060,P0160,2025-07-01,753.59,1347
U003316,E00289,C0060,P0160,2025-08-01,605.85,1347
U003317,E00289,C0060,P0160,2025-09-01,1163.92,1347
U003318,E00289,C0060,P0160,2025-10-01,790.03,1347
U003319,E00289,C0060,P0160,2025-11-01,870.75,1347
U003320,E00289,C0060,P0160,2025-12-01,820.83,1347
U003321,E00289,C0060,P0160,2026-01-01,1074.6,1347
U003322,E00289,C0060,P0160,2026-02-01,926.72,1347
U003323,E00289,C0060,P0160,2026-03-01,998.62,1347
U003324,E00289,C0060,P0160,2026-04-01,751.26,1347
U003325,E00289,C0060,P0160,2026-05-01,1069.52,1347
U003326,E00289,C0060,P0160,2026-06-01,823.0,1347
U003327,E00290,C0060,P0288,2025-10-01,584.44,799
U003328,E00290,C0060,P0288,2025-11-01,672.93,799
U003329,E00290,C0060,P0288,2025-12-01,527.76,799
U003330,E00290,C0060,P0288,2026-01-01,624.04,799
U003331,E00290,C0060,P0288,2026-02-01,779.91,799
U003332,E00290,C0060,P0288,2026-03-01,548.6,799
U003333,E00290,C0060,P0288,2026-04-01,763.4,799
U003334,E00290,C0060,P0288,2026-05-01,531.59,799
U003335,E00290,C0060,P0288,2026-06-01,641.24,799
U003336,E00291,C0060,P0470,2025-07-01,2790.44,2713
U003337,E00291,C0060,P0470,2025-08-01,1962.27,2713
U003338,E00291,C0060,P0470,2025-09-01,2058.81,2713
U003339,E00291,C0060,P0470,2025-10-01,2275.6,2713
U003340,E00291,C0060,P0470,2025-11-01,2158.32,2713
U003341,E00291,C0060,P0470,2025-12-01,1793.5,2713
U003342,E00291,C0060,P0470,2026-01-01,1351.92,2713
U003343,E00291,C0060,P0470,2026-02-01,1875.87,2713
U003344,E00291,C0060,P0470,2026-03-01,2130.36,2713
U003345,E00291,C0060,P0470,2026-04-01,2315.54,2713
U003346,E00291,C0060,P0470,2026-05-01,1915.75,2713
U003347,E00291,C0060,P0470,2026-06-01,1829.04,2713
U003348,E00292,C0060,P0338,2025-07-01,5063.99,7058
U003349,E00292,C0060,P0338,2025-08-01,3906.68,7058
U003350,E00292,C0060,P0338,2025-09-01,5061.23,7058
U003351,E00292,C0060,P0338,2025-10-01,5461.19,7058
U003352,E00292,C0060,P0338,2025-11-01,4439.12,7058
U003353,E00292,C0060,P0338,2025-12-01,5137.79,7058
U003354,E00292,C0060,P0338,2026-01-01,6771.42,7058
U003355,E00292,C0060,P0338,2026-02-01,5002.31,7058
U003356,E00292,C0060,P0338,2026-03-01,5909.26,7058
U003357,E00292,C0060,P0338,2026-04-01,5873.43,7058
U003358,E00292,C0060,P0338,2026-05-01,4420.9,7058
U003359,E00292,C0060,P0338,2026-06-01,4195.23,7058
U003360,E00293,C0060,P0109,2025-07-01,1948.91,3118
U003361,E00293,C0060,P0109,2025-08-01,2567.77,3118
U003362,E00293,C0060,P0109,2025-09-01,2159.96,3118
U003363,E00293,C0060,P0109,2025-10-01,2238.7,3118
U003364,E00293,C0060,P0109,2025-11-01,1949.34,3118
U003365,E00293,C0060,P0109,2025-12-01,1870.32,3118
U003366,E00293,C0060,P0109,2026-01-01,2047.59,3118
U003367,E00293,C0060,P0109,2026-02-01,2263.42,3118
U003368,E00293,C0060,P0109,2026-03-01,2041.04,3118
U003369,E00293,C0060,P0109,2026-04-01,1973.21,3118
U003370,E00293,C0060,P0109,2026-05-01,2571.95,3118
U003371,E00293,C0060,P0109,2026-06-01,2151.46,3118
U003372,E00294,C0060,P0289,2025-09-01,737.17,1246
U003373,E00294,C0060,P0289,2025-10-01,1021.62,1246
U003374,E00294,C0060,P0289,2025-11-01,840.45,1246
U003375,E00294,C0060,P0289,2025-12-01,877.64,1246
U003376,E00294,C0060,P0289,2026-01-01,849.15,1246
U003377,E00294,C0060,P0289,2026-02-01,922.43,1246
U003378,E00294,C0060,P0289,2026-03-01,1100.42,1246
U003379,E00294,C0060,P0289,2026-04-01,1193.29,1246
U003380,E00294,C0060,P0289,2026-05-01,941.19,1246
U003381,E00294,C0060,P0289,2026-06-01,867.62,1246
U003382,E00295,C0061,P0225,2025-07-01,427.78,505
U003383,E00295,C0061,P0225,2025-08-01,505.98,505
U003384,E00295,C0061,P0225,2025-09-01,391.57,505
U003385,E00295,C0061,P0225,2025-10-01,342.72,505
U003386,E00295,C0061,P0225,2025-11-01,297.84,505
U003387,E00295,C0061,P0225,2025-12-01,386.78,505
U003388,E00295,C0061,P0225,2026-01-01,406.78,505
U003389,E00295,C0061,P0225,2026-02-01,335.15,505
U003390,E00295,C0061,P0225,2026-03-01,270.34,505
U003391,E00295,C0061,P0225,2026-04-01,411.04,505
U003392,E00295,C0061,P0225,2026-05-01,376.68,505
U003393,E00295,C0061,P0225,2026-06-01,414.59,505
U003394,E00296,C0061,P0279,2025-07-01,758.64,1089
U003395,E00296,C0061,P0279,2025-08-01,618.92,1089
U003396,E00296,C0061,P0279,2025-09-01,667.39,1089
U003397,E00296,C0061,P0279,2025-10-01,767.95,1089
U003398,E00296,C0061,P0279,2025-11-01,744.54,1089
U003399,E00296,C0061,P0279,2025-12-01,809.71,1089
U003400,E00296,C0061,P0279,2026-01-01,710.98,1089
U003401,E00296,C0061,P0279,2026-02-01,780.3,1089
U003402,E00296,C0061,P0279,2026-03-01,978.08,1089
U003403,E00296,C0061,P0279,2026-04-01,820.33,1089
U003404,E00296,C0061,P0279,2026-05-01,674.07,1089
U003405,E00296,C0061,P0279,2026-06-01,679.1,1089
U003406,E00297,C0062,P0296,2025-07-01,92.16,109
U003407,E00297,C0062,P0296,2025-08-01,86.86,109
U003408,E00297,C0062,P0296,2025-09-01,79.93,109
U003409,E00297,C0062,P0296,2025-10-01,67.85,109
U003410,E00297,C0062,P0296,2025-11-01,78.31,109
U003411,E00297,C0062,P0296,2025-12-01,84.27,109
U003412,E00297,C0062,P0296,2026-01-01,56.6,109
U003413,E00297,C0062,P0296,2026-02-01,81.24,109
U003414,E00297,C0062,P0296,2026-03-01,108.83,109
U003415,E00297,C0062,P0296,2026-04-01,85.06,109
U003416,E00297,C0062,P0296,2026-05-01,76.48,109
U003417,E00297,C0062,P0296,2026-06-01,69.98,109
U003418,E00298,C0062,P0414,2025-07-01,504.46,909
U003419,E00298,C0062,P0414,2025-08-01,682.14,909
U003420,E00298,C0062,P0414,2025-09-01,590.76,909
U003421,E00298,C0062,P0414,2025-10-01,609.48,909
U003422,E00298,C0062,P0414,2025-11-01,501.55,909
U003423,E00298,C0062,P0414,2025-12-01,557.16,909
U003424,E00298,C0062,P0414,2026-01-01,934.16,909
U003425,E00298,C0062,P0414,2026-02-01,800.77,909
U003426,E00298,C0062,P0414,2026-03-01,714.79,909
U003427,E00298,C0062,P0414,2026-04-01,551.85,909
U003428,E00298,C0062,P0414,2026-05-01,882.59,909
U003429,E00298,C0062,P0414,2026-06-01,610.8,909
U003430,E00299,C0062,P0473,2025-07-01,8.79,12
U003431,E00299,C0062,P0473,2025-08-01,11.25,12
U003432,E00299,C0062,P0473,2025-09-01,7.5,12
U003433,E00299,C0062,P0473,2025-10-01,10.78,12
U003434,E00299,C0062,P0473,2025-11-01,9.86,12
U003435,E00299,C0062,P0473,2025-12-01,6.26,12
U003436,E00299,C0062,P0473,2026-01-01,9.85,12
U003437,E00299,C0062,P0473,2026-02-01,8.49,12
U003438,E00299,C0062,P0473,2026-03-01,7.93,12
U003439,E00299,C0062,P0473,2026-04-01,8.47,12
U003440,E00299,C0062,P0473,2026-05-01,9.29,12
U003441,E00299,C0062,P0473,2026-06-01,9.36,12
U003442,E00300,C0063,P0101,2025-07-01,278.67,490
U003443,E00300,C0063,P0101,2025-08-01,374.83,490
U003444,E00300,C0063,P0101,2025-09-01,325.94,490
U003445,E00300,C0063,P0101,2025-10-01,405.4,490
U003446,E00300,C0063,P0101,2025-11-01,403.09,490
U003447,E00300,C0063,P0101,2025-12-01,385.98,490
U003448,E00300,C0063,P0101,2026-01-01,322.72,490
U003449,E00300,C0063,P0101,2026-02-01,317.18,490
U003450,E00300,C0063,P0101,2026-03-01,315.01,490
U003451,E00300,C0063,P0101,2026-04-01,375.94,490
U003452,E00300,C0063,P0101,2026-05-01,288.52,490
U003453,E00300,C0063,P0101,2026-06-01,427.58,490
U003454,E00301,C0063,P0295,2025-07-01,1314.03,1764
U003455,E00301,C0063,P0295,2025-08-01,1629.45,1764
U003456,E00301,C0063,P0295,2025-09-01,1176.51,1764
U003457,E00301,C0063,P0295,2025-10-01,1346.01,1764
U003458,E00301,C0063,P0295,2025-11-01,1177.17,1764
U003459,E00301,C0063,P0295,2025-12-01,1522.57,1764
U003460,E00301,C0063,P0295,2026-01-01,1476.45,1764
U003461,E00301,C0063,P0295,2026-02-01,1136.44,1764
U003462,E00301,C0063,P0295,2026-03-01,1281.42,1764
U003463,E00301,C0063,P0295,2026-04-01,1448.73,1764
U003464,E00301,C0063,P0295,2026-05-01,1368.85,1764
U003465,E00301,C0063,P0295,2026-06-01,1777.37,1764
U003466,E00302,C0063,P0231,2025-07-01,432.75,441
U003467,E00302,C0063,P0231,2025-08-01,348.25,441
U003468,E00302,C0063,P0231,2025-09-01,344.7,441
U003469,E00302,C0063,P0231,2025-10-01,300.66,441
U003470,E00302,C0063,P0231,2025-11-01,420.75,441
U003471,E00302,C0063,P0231,2025-12-01,283.45,441
U003472,E00302,C0063,P0231,2026-01-01,363.58,441
U003473,E00302,C0063,P0231,2026-02-01,303.48,441
U003474,E00302,C0063,P0231,2026-03-01,378.52,441
U003475,E00302,C0063,P0231,2026-04-01,211.73,441
U003476,E00302,C0063,P0231,2026-05-01,286.99,441
U003477,E00302,C0063,P0231,2026-06-01,359.35,441
U003478,E00303,C0064,P0430,2025-07-01,372.48,388
U003479,E00303,C0064,P0430,2025-08-01,228.76,388
U003480,E00303,C0064,P0430,2025-09-01,287.92,388
U003481,E00303,C0064,P0430,2025-10-01,254.55,388
U003482,E00303,C0064,P0430,2025-11-01,210.67,388
U003483,E00303,C0064,P0430,2025-12-01,277.82,388
U003484,E00303,C0064,P0430,2026-01-01,386.28,388
U003485,E00303,C0064,P0430,2026-02-01,261.18,388
U003486,E00303,C0064,P0430,2026-03-01,320.11,388
U003487,E00303,C0064,P0430,2026-04-01,228.5,388
U003488,E00303,C0064,P0430,2026-05-01,191.09,388
U003489,E00303,C0064,P0430,2026-06-01,259.85,388
U003490,E00304,C0064,P0316,2025-07-01,653.37,810
U003491,E00304,C0064,P0316,2025-08-01,597.14,810
U003492,E00304,C0064,P0316,2025-09-01,464.67,810
U003493,E00304,C0064,P0316,2025-10-01,477.35,810
U003494,E00304,C0064,P0316,2025-11-01,694.93,810
U003495,E00304,C0064,P0316,2025-12-01,734.34,810
U003496,E00304,C0064,P0316,2026-01-01,569.87,810
U003497,E00304,C0064,P0316,2026-02-01,546.73,810
U003498,E00304,C0064,P0316,2026-03-01,492.34,810
U003499,E00304,C0064,P0316,2026-04-01,322.04,810
U003500,E00304,C0064,P0316,2026-05-01,682.55,810
U003501,E00304,C0064,P0316,2026-06-01,601.55,810
U003502,E00305,C0064,P0399,2025-08-01,16.75,17
U003503,E00305,C0064,P0399,2025-09-01,10.75,17
U003504,E00305,C0064,P0399,2025-10-01,12.09,17
U003505,E00305,C0064,P0399,2025-11-01,11.96,17
U003506,E00305,C0064,P0399,2025-12-01,10.23,17
U003507,E00305,C0064,P0399,2026-01-01,14.17,17
U003508,E00305,C0064,P0399,2026-02-01,9.11,17
U003509,E00305,C0064,P0399,2026-03-01,13.07,17
U003510,E00305,C0064,P0399,2026-04-01,11.25,17
U003511,E00305,C0064,P0399,2026-05-01,11.19,17
U003512,E00305,C0064,P0399,2026-06-01,12.49,17
U003513,E00306,C0064,P0003,2025-07-01,11.85,13
U003514,E00306,C0064,P0003,2025-08-01,11.63,13
U003515,E00306,C0064,P0003,2025-09-01,9.33,13
U003516,E00306,C0064,P0003,2025-10-01,10.23,13
U003517,E00306,C0064,P0003,2025-11-01,6.0,13
U003518,E00306,C0064,P0003,2025-12-01,10.88,13
U003519,E00306,C0064,P0003,2026-01-01,9.92,13
U003520,E00306,C0064,P0003,2026-02-01,11.08,13
U003521,E00306,C0064,P0003,2026-03-01,5.43,13
U003522,E00306,C0064,P0003,2026-04-01,10.15,13
U003523,E00306,C0064,P0003,2026-05-01,7.78,13
U003524,E00306,C0064,P0003,2026-06-01,9.87,13
